,es_respuesta,fecha,likes,nota_id,nota_url,respuestas,texto,usuario
3672,False,4 sem,12,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,"peridismo militante al palo, eso que tanto les indignaba de 678...",Georg Lokk
3673,False,4 sem,6,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,"ja ja ja lo favorece ja ja ??? a un muerto politico solo lo desestabiliza y lo desgasta los hechos , que por cierto hablan por si solos , ahora si la poblacion e meloneada o sufre de amnesia es otra cosa . seria volver a la manipulacion de los intereses espurios sobre el bienestar de una poblacion . Con eso si nadie puede asegurar nada.",Milton Alarcon
3674,False,4 sem,7,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,segun majul un paro general por tiempo indeterminado favoreceria al gobierno. ¿que consume este muchacho?,Jorge Alberto Feliu
3675,False,4 sem,6,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,"El año pasado Majul le vendió al Estado Nacional un video de un minuto de duración que el funcionario macrista Hernán Lombardi pagó un millón de pesos. Las imágenes, sobre la historia del periodismo, pudieron verse en Tecnópolis. Pero antes, entre 2008 y 2014, había recibido 14 millones de pesos del tesoro porteño. O sea, Majul es muuuuy objetivo",Claudia Clavel
3676,False,4 sem,6,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,"El hombre rato se supera dia a dia, jajaj GENUFLEXO",Luis Alberto Platania
3677,False,4 sem,6,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,"Majul es un periodista ultraoficialista pago, un mercenario al servicio del poder económico, un militante del ajuste, pero su grado de obsecuencia y servilismo no tiene límites, es un alcahuete de Macri y del establishment",Mirta Salto
3678,False,4 sem,6,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,1,"O sea que según el periodista ultraoficialista Majul: ""el paro afecta al país pero favorece a Macri"", está reconociendo que es falso ese eslogans que dice que ""si a Macri le va bien al país también"", ¿se dan cuenta que si a Macri le va bien no necesariamente nos irá bien a los argentinos?. En estos dos años y nueve meses de gestión, Macri y sus ministros multiplicaron sus patrimonios mientras condujeron al país hacia una debacle económica y social, por ejemplo: con una devaluación nos perjudicamos todos los argentinos pero Macri y los de su clase tienen su partrimonio dolarizado, es decir que mientras a nosotros nos va mal a ellos le va muy bien",Mirta Salto
3679,True,4 sem,·,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,Excelente.,Susana Herrera
3680,False,4 sem,3,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,1,"Si los sindicalistas se callarán la boca y se pusieran a trabajar, cosa que no hacen, todos estaríamos mejor.",Cecilia Rizzi Barrionuevo
3681,True,4 sem,·,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,"Anda a pagar la cuota de la luz ,que mañana te la cortan y sacate los globos de los ojos q no te dejan ver (ni pensar)",Pablo Baez Bermúdez
3682,False,4 sem,4,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,3,Ya es irrecperable macri diario de merd,Graciela Calvi
3683,True,4 sem,1,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,"Con gente como vos, con ese léxico y esa ortografía, no salimos adelante, y justamente no por culpa del gobierno, si no por culpa de uds, que con tal de salir a protestar a cambio del puestito, o el plancito, ni siquiera se preocupan en aprender y culturizarse un poco.",Ana Lia Bovino Bru
3684,True,4 sem,·,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,"Ana Lia Bovino Bru, tarifazos, endeudamiento, ajuste, cierre de fábricas, despidos y suspensiones, vuelta al FMI, pérdida de nuestra soberanía, represión, aumento de la pobreza e indigencia, aumento del desempleo, aumento de la inflación pero ahora con recesión, cayó la industria un 8%, cayó la producción pyme, cerraron mas de 15 mil pymes, cerraron mas de 30 mil comercios, cayó el consumo en supermercados y shopping, se desplomó el consumo interno, transitamos un claro escenario de estanflación...etc etc. Macri está conduciendo al país hacia un abismo, pero según su pueril y naif razonamiento ""la culpa es de la falta de ortografía y del léxico poco depurado de la población"", usted es una tilinga con todas las letras, Sra",Mirta Salto
3685,True,4 sem,·,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,Ana Lia Bovino Bru cuanto te salio el lavado de craneo??? sos tan fanatica como los k solo que de otro bando. Asi no salimos adelante eh!! lastima q las neuronas muertas ya no se recuperan.,Marcos Palma
3686,False,4 sem,5,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,2,"Hacete un enema de poronga majul, otro inutil.",Alberto Mendoza
3687,True,4 sem,1,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,"Con gente como vos, con ese léxico: no salimos adelante, y justamente no por culpa del gobierno, si no por culpa de uds, que con tal de salir a protestar a cambio del puestito, o el plancito, ni siquiera se preocupan en aprender y culturizarse un poco.",Ana Lia Bovino Bru
3688,True,4 sem,·,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,"Ana Lia Bovino Bru oK, terasa de calcuta., tengo trabajo, hace 45 años que laburo, no tengo plan, ni quiero plan, quiero seguir trabajando. no quiero que me sigan mintiendo. estos inutiles sacan a cualquiera de las casillas.",Alberto Mendoza
3689,False,4 sem,8,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,Luis Majul? El mismo Luis Majul que apoyó los paros contra Cristina? el mismo Luis Majul que mandó a marchar contra el gobierno anterior porque había gran cantidad de pobreza? El mismo Luis Majul que dijo que una mala administración era motivo para pedir la renuncia de un presidente? ... valgame la hipocrecía.,Luiggi Ibarra
3690,False,4 sem,7,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,Me acuerdo cuando los macristas como Majul apoyaban publicamente el paro por ganancias allá por el 2014...,Daniel Berman
3691,False,4 sem,5,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,Majul sos mas basura que el gordo Lanata,Leon Gotkin
3692,False,4 sem,4,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,Todo es muy simple. #NSB Peronismo nunca más en la Argentina . Y con trabajo y honestidad de nuestros gobernantes no peronistas la República Argentina crecerá y y será cada día más linda para vivir en paz y con gran crecimiento .,Jose Velez
3693,False,4 sem,10,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,5,"Un titulo de nota, lamentable,si la gente acude a un paro es para ser escuchada, si el presidente no escucha no veo la manera de que sea beneficiado ... Sera perjudicado como todos los ARG , habra mas paros y protestas , es obligacion de un gobierno escuchar , revisar y modificar si corresponde ..",Eduardo Javier Lopez
3694,True,4 sem,3,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,"SI ESTOS SINDICALISTAS QUIEREN QUE EL GOBIERNO LOS ESCUCHE, QUE DEVUELVAN , PRIMERO , LOS MILES DE MILLONES DE DOLARES QUE SE ROBARON EN COMPLICIDAD CON LOS KIRCHNER....DOLARES SUFICIENTES PARA FUNDAR UN PAIS ENTERO.",Nestor Coccia
3695,True,4 sem,1,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,"Lamentable es escuchar y ver a estos delincuentes, todos millonarios mientras llevan a la monada con un chori y un vino. Que armen un partido, ganen las elecciones y hagan la politica que ellos creen adecuada. No los vota ni su madre, porque sabe que son choros.",Mario Norberto Araya
3696,True,4 sem,2,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,"Es correcto cuando decís que la gente va a una manifestación o hace un paro es para ser escuchada en sus reclamos, tengan o no razón socio económica para ello. Pero estos reclamos y paros parecen bien diferentes. Muestra una clara actitud política ideológica. Además, cuando se tiraniza la protesta, se pierde sus efectos legítimos. Doy un ejemplo: cuando evitás que otros no se adhieran o los obligás a no trabajar (a mi sobrino el delegado sindical lo amenazó con manipular su despido si hoy trabajaba)",Enrico Udenio
3697,True,4 sem,1,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,Nestor Coccia MUGRICIO cuando devuelve lo que se robó junto a su padre contabandista,Leon Gotkin
3698,True,4 sem,1,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,"Leon Gotkin Cuando Cristina vaya presa por las 913 causas de corrupción, podrán venir a reclamar justicia, si es que el presidente hizo algo indebido. Su padre, es su padre, su primo, es su primo. No debe responder más que por sus propios actos.",Ana Lia Bovino Bru
3699,False,4 sem,2,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,ayyyyy luisito....,Roberto Diez Beltran
3700,False,4 sem,4,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,"Majul, solo te quedan 2 años tic tac tic tac",Adrian Valentin Morroni
3701,False,4 sem,4,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,1,"La mafia sindical. Ya los conocemos. Mafiosos.
Toda crisis pasa. Esta también pasará. Argentina apoya al presidente y le envía fuerzas!",Ale García
3702,True,4 sem,1,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,"El presidente esta haciendo todo mal, las cosas pasan si haces algo para q eso ocurra. Debera hacer algo para sacarnos de esta crisis que el mismo genero con politicas que la generaron.. Escuchar a la gente seria una manera de hacer algo, si eso no ocurre nadie lo va a apoyar , no es una cuestion de deseos .. Sino de Politicas implementadas ..",Eduardo Javier Lopez
3703,False,4 sem,3,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,"Y hablando de impresentables. Vos como andas?. Se ve que para vis es una muy imagen del país ver a TU presidente bailar en EEUU, a tener que reconocer el desastre social que están haciendo con cómplices como vos. Ya te lo dije la otra vez mira que la guita que te tiran no te va a durar eternamente. Sos la peor lacra y in peligro para la democracia.",Guillermo Mazzarella
3704,False,4 sem,5,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,1,"De la crisis, se sale. De esta gente no, por eso MM2019",Ale García
3705,True,4 sem,·,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,"Nooooooooo, por favor no!!!!!",Luis Fabio Stamato
3706,False,4 sem,4,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,"¿Que te pasa Majul? Estàs excedido en tu dosis de alcohol? Parece que no sabès que aumentò la desocupaciòn, que en las paritarias se les ofrece a los trabajadores hasta un 15% cuando la inflaciòn es de màs del 40%. Que todos los trabajadores abonan ganancias cuando se les habìa prometido que ninguno lo pagarìa. Que se han retirado subsidios, que los remedios, alimentos, impuestos, servicios han aumentado sideralmente. ¿que esperàs Majul, que la gente no se queje y admita y soporte todas estas situaciones? Parecès un poco pero tengo la seguridad que sos màs de lo que aparentàs. Te informo que acaba de renunciar el Presidente del BCRA y que el U$S volviò a subir a màs de $ 40,00. ¿Que opinàs?",Roberto Hugo Melo
3707,False,4 sem,3,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,3,"Mas bronca le tienen a Macri, muchos mas somos los que lo apoyamos...La parte del pueblo que está:...INDIGNADA....HORRORIZADA y....HUMILLADA, con el robo escandaloso y sin precedentes, en el país, sumado a la gente que no lo entiende, todavía, y los sigue defendiendo...los electores aumentarán, día a día, cada vez mas...mas allá de las circunstancias !!!....Ah y encima con estos sindicalistas desvergonzados que se han sumado, siempre, a ytavés de la histopria en abusar y servirse de los trabajadores....mas aun !!",Monica Feraud
3708,True,4 sem,·,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,"Corrección: ""través""...""historia""",Monica Feraud
3709,True,4 sem,1,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,Que canal?,Marcia Flores
3710,True,4 sem,·,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,"Marcia Flores ...Muy personal, como todas las ideas que se defienden, aun, en detrimento...de los demás... Vos serás este caso...pienso....",Monica Feraud
3711,False,4 sem,2,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,La presion popular hace el paro ..hasta los abuelos pararon ..si el gobierno. Jodio a todo el mundo no veo que alguno diga viva el ..QUEDARSE LABURANDO ..NO COMO NI TENGA UN PESO . CARNE PODRIDA,Omar Zarza
3712,False,4 sem,2,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,La presion popular hace el paro ..hasta los abuelos pararon ..si el gobierno. Jodio a todo el mundo no veo que alguno diga viva el ..QUEDARSE LABURANDO ..NO COMO NI TENGA UN PESO . CARNE PODRIDA,Omar Zarza
3713,False,4 sem,4,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,"Ni lei la nota, solo a Luis Majul se le puede ocurrir que ""El paro afecta al país pero favorece a Mauricio Macri"" el paro es la consecuencia de la ineptitud de Macri, en que pais vivis luisito",Kamo Diez
3714,False,4 sem,3,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,Majul DAS LÁSTIMA!!!!,Marcos Fernandez
3715,False,4 sem,2,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,"dejo dos millones de argentinos sin empleo y vendio inmuebles del estado , 11.000 tonelasdas de oro del Banco central fueron tyrasladadas a Bancos en Gran Btetaña y hasta el dia de hoy nadie pide explicaicones porque causa realizo semejante maniobra , algunos diecen que para pagar una inmdenizacion por los gastos de malvinas
Me gusta · Responder · 1 min

Roberto Medina
El paro lo favorece al contrabandista? Mirá vos. Yo pensé que era el bailecito que se tiró en el FMI, que nos avergonzó a todos los argentinos.
Me gusta · Responder · 2 min

Jose Luis Perez
abrio las importaciones y dejo las par…Ver más",Jose Luis Perez
3716,False,4 sem,2,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,Disiento. El paro es producto de la inoperancia.,Mario Raul Marten
3717,False,4 sem,2,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,"dejo dos millones de argentinos sin empleo y vendio inmuebles del estado , 11.000 tonelasdas de oro del Banco central fueron tyrasladadas a Bancos en Gran Btetaña y hasta el dia de hoy nadie pide explicaicones porque causa realizo semejante maniobra , algunos diecen que para pagar una inmdenizacion por los gastos de malvinas",Jose Luis Perez
3718,False,4 sem,2,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,"El paro lo favorece al contrabandista? Mirá vos. Yo pensé que era el bailecito que se tiró en el FMI, que nos avergonzó a todos los argentinos.",Roberto Medina
3719,False,4 sem,2,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,abrio las importaciones y dejo las paritarias en un 15 % terminado con el sumo interno,Jose Luis Perez
3720,False,4 sem,2,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,"MACRI LO HIZO al dia sigueinte de asumido saco las retenciones al campo y a las mineras desfinanciando en estado y dejando que esa riqueza se vaya afuera , en dos años y medio mando la inflaccion al 115 % , quebrando Pymes , comercio y , libereo el dolar llevandolo a 40 pesos , endeudo al pais en 150.000.000 000 de dolares estim,ulando la bicvicleta finciaera con eso se fue la pñlata afuera t el pais quedo endedudado MACRI LO HIZO",Jose Luis Perez
3721,False,4 sem,3,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,"a macri le inporta un bledo el paro , el esta en EEUU para entregar el pais lo mas que se pueda esa es su mision entregar el pais al poder extranjero y en lo posible lo mas destruido que se pueda",Jose Luis Perez
3722,False,4 sem,4,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,"No estoy de acuerdo con lo expresado en esta nota, lisa y llanamente. En primer lugar, desconoce completamente el hecho irrefutable de la pérdida en salario real de los argentinos, una de las fuentes que potencian esta jornada de paro. La expresión cuenta con un alto grado de acatamiento sindical, y muestra a un Ministerio de Trabajo (convertido ahora en Secretaría) fracasando en sus negociaciones con los principales gremios, con excepción de sus aliados, que cada vez son menos. En base a esta lectura, banalizar la lucha social en las calles, no me parece el argumento más sólido en esta coyu…Ver más",Esteban Caccaviello
3723,False,4 sem,3,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,"parece que hoy los trolls de peña braun con sus falsas identidades aparecen travestidos de mujeres, como siempre tratando de tapar la realidad, confudiendo y escribiendo sus estupideces de siempre",Roly Lucho
3724,False,4 sem,10,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,6,"Es el cuarto paro que le hacen a Macri, por suerte la gente no es tonta y sabe que todo es un negociado de las mafias sindicales. No son ni màs ni menos que eso ""mafias sindicales"".",Rocio Mora
3725,True,4 sem,1,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,"proba a pensar rocio, no duele...",Ricardo Nandin
3726,True,4 sem,1,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,"Ricardo Nandin Lo hace, no es un titere como vos que pensas lo que los corruptos quieren que pienses..",Adrian Covelli
3727,True,4 sem,·,48,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0,"Ricardo Nandin Pienso igual que ella y me considero con las neuronas, intactas !!",Monica Feraud
