,abierta_comentarios,autor,cuerpo,fecha,seccion,titulo,url
3,True,,"Esta noche se celebra la Cena Solidaria de la Fundación Margarita Barrientos. El evento, que transcurre en el Salón Rojo de La Rural, cuenta con la presencia de altas personalidades del arco político y empresarial, así como de cientos de voluntarios. El presidente Mauricio Macri, que llegó hoy al país luego de pasar los últimos días en Nueva York, acudió al encuentro para acompañar a la anfitriona.En esta oportunidad, el propósito del evento fue recaudar fondos para dos proyectos de la Fundación: completar la obra del centrocultural y contruibuir con los talleres de oficio en Santiago del Estero y en el comedor Los Piletones.Entre los invitados se encuentran la ministra de Desarrollo Social, Carolina Stanley, el periodista Alfredo Leuco, la abogada Ana Rosenfeld, la periodista Pía Shaw y la humorista Lizy Tagliani, entre otros.Los Cascos Blancos de la ONU se sumaron como voluntarios y contribuyeron coordinando la organización de la cena.Margarita Barrientos y la ministra Carolina Stanley  Fuente: LA NACION -  Crédito: Daniel JayoAlfredo Leuco  Fuente: LA NACION -  Crédito: Daniel JayoEl ministro Sergio Bergman y Margarita Barrientos  Crédito: TwitterMirtha Legrand estuvo presente en la cena anual de la Fundación Margarita Barrientos  Crédito: TwitterLa abogada Ana Rosenfeld y su esposo Marcelo Frydlewski  Fuente: LA NACION -  Crédito: Daniel JayoUna foto grupal con el ministro del Interior, Rogelio Frigerio, y el secretario de Seguridad, Eugenio Burzaco  Crédito: TwitterEl equipo de voluntarios de Cascos Blancos preparado para colaborar en la Cena Anual de Margarita Barrientos  Crédito: TwitterRolando Schiavi  Fuente: LA NACION -  Crédito: Daniel JayoLa artista Lizzy Tagliani  Fuente: LA NACION -  Crédito: Daniel JayoLa Cena Anual de la Fundación de Margarita Barrientos  Fuente: LA NACION -  Crédito: Daniel JayoLa Cena Anual de la Fundación de Margarita Barrientos  Fuente: LA NACION -  Crédito: Daniel JayoClaudio Tapia estuvo en la cena  Fuente: LA NACION -  Crédito: Daniel JayoClaudio ""Chiqui"" Tapia  Fuente: LA NACION -  Crédito: Daniel JayoNazarena Vélez  Fuente: LA NACION -  Crédito: Daniel JayoStefy Xipolitakis  Fuente: LA NACION -  Crédito: Daniel JayoStefy Xipolitakis  Fuente: LA NACION -  Crédito: Daniel JayoNoel Barrionuevo, Giannina Maradona, el bailarín Charly San Martín y amigas  Fuente: LA NACION -  Crédito: Daniel JayoMarcela Tauro  Fuente: LA NACION -  Crédito: Daniel JayoPeter Robledo  Fuente: LA NACION -  Crédito: Daniel JayoPampita Ardohain y amigos  Fuente: LA NACION -  Crédito: Daniel JayoKarina Mazzocco  Fuente: LA NACION -  Crédito: Daniel JayoAnalía Maiorana  Fuente: LA NACION -  Crédito: Daniel JayoDiego Santilli y Analía Maiorana   Fuente: LA NACION -  Crédito: Daniel JayoPampita Ardohain  Fuente: LA NACION -  Crédito: Daniel JayoDe izquierda a derecha: Martiniano Molina e Ileana Luetic; Diego Valenzuela y Daniela Reich  Fuente: LA NACION -  Crédito: Daniel JayoDaniela Reich, senadora de la provincia de Buenos Aires por la 1ra sección electoral, y el intendente de 3 de Febrero, Diego Valenzuela  Fuente: LA NACION -  Crédito: Daniel JayoMartiniano Molina e Ileana Luetic  Fuente: LA NACION -  Crédito: Daniel JayoMaría Eugenia Sequeiros y Esteban Bullrich  Fuente: LA NACION -  Crédito: Daniel JayoPaola Montes de Oca y Javier Calamaro  Fuente: LA NACION -  Crédito: Daniel JayoGerard Confalonieri, Ginette Reynal y Martín Cabrales  Fuente: LA NACION -  Crédito: Daniel JayoFederico Pinedo, presidente provisional del Senado  Fuente: LA NACION -  Crédito: Daniel Jayo Fuente: LA NACION -  Crédito: Daniel JayoLa Gonzalo  Fuente: LA NACION -  Crédito: Daniel JayoEl presidente de la Sociedad Rural Argentina, Daniel Pelegrina, y otros invitados  Fuente: LA NACION -  Crédito: Daniel Jayo",26/09/2018,Política,"Mauricio Macri, en la Cena Anual de la Fundación Margarita Barrientos",https://www.lanacion.com.ar/2175909-mauricio-macri-cena-anual-fundacion-margarita-barrientos
24,True,Hernán Cappiello,"El próximo 10 de octubre la Justicia dará a conocer la sentencia contra el detenido exministro y diputado Julio de Vido  por la tragedia ferroviaria de Once  donde murieron 52 personas en 2012, cuando un tren chocó contra un andén de la estación terminal.El fallo será dado a conocer por el Tribunal Oral Federal N° 4 que finalizará así este proceso que se inició hace un año. Esta es la segunda parte de este proceso. En la primera ya fueron condenados los ex secretarios Juan Pablo Schiavi y Ricardo Jaime junto con los empresarios Claudio Cirigliano y una docena de ejecutivos de su empresa. La Cámara de Casación, tras dos años de demoras, confirmó las condenas. Los empresarios presentaron un recurso extraordinario para recurrir a la Corte y la Casación aun no lo resuelve. Con solo rechazarlo, como suele ocurrir en estos casos, deberían ir presos de inmediato.El fiscal Juan García Ellorio pidió en el juicio oral que De Vido sea condenado a 9 años de prisión por la tragedia de Once y la Oficina Anticorrupcíón 10 años por los delitos de estrago culposo seguido de muerte y administración fraudulenta.El diputado preso podrá decir sus ultimas palabras el 10 de octubre a las 9.30 y a las 14,30 el tribunal integrado por los jueces Pablo Bertuzzi, Néstor Costabel y Gabriela López Íñiguez darán a conocer su veredicto..Esta será una de las últimas decisiones de Bertuzzi como juez del tribunal oral, pues con impulso del oficialismo en el Consejo de la Magistratura, fue trasladado para integrar la Cámara Federal, donde debe decidir, entre otros casos, sobre los cuadernos de la corrupción, causa donde también De Vido está procesado.",26/09/2018,Política,El 10 de octubre leerán la sentencia contra De Vido por la tragedia de Once,https://www.lanacion.com.ar/2175822-el-10-octubre-leeran-sentencia-de-vido
25,True,Santiago Dapelo,"En plena negociación por el presupuesto 2019, el ministro del Interior, Rogelio Frigerio; el presidente de la Cámara de Diputados, Emilio Monzó, y el jefe del bloque macrista, Nicolás Massot, se reúnen con los jefes de los bloques Justicialista, en el Senado y en Diputados, Miguel Pichetto y Pablo Kosiner.Frigerio explica el proyecto de Presupuesto en Diputados - Fuente: Télam4:36                            .cls-1 {                                fill: #1ca3ff;                            }                            .cls-2 {                                fill: none;                                stroke: #fff;                                stroke-width: 1.2px;                                opacity: 0.96;                            }                        Video                {                ""@context"": ""http://schema.org"",                ""@type"": ""VideoObject"",                ""name"": ""Frigerio explica el proyecto de Presupuesto en Diputados - Fuente: Télam"",                ""description"": """",                ""thumbnailUrl"": [""http://bucket1.glanacion.com/01/2777701.jpg""],                ""uploadDate"": ""2018-09-26 16:45:00"",                ""duration"": ""4:36"",                ""embedUrl"": ""http://content.jwplatform.com/players/071Tsv5l-QJUUiTVd.html""                }            El encuentro, que posiblemente será en el despacho del senador Pichetto, tiene como objetivo principal ""avanzar cuanto antes"" con la aprobación del presupuesto, que se debate en la Cámara baja.La reunión se terminó de definir hace minutos, mientras el ministro de Interior exponía ante la Comisión de Presupuesto y Hacienda. Con el acuerdo del FMI aprobado -se anunciará esta tarde-, la aprobación del presupuesto se convirtió en la prioridad número uno del Gobierno. Es por eso, que como gesto de buena voluntad, el oficialismo ingresará la adenda al Consenso Fiscal, que firmaron 15 gobernadores, también por la Cámara de Diputados.En ese sentido, ayer Frigerio cenó con los gobernadores de Tucumán, Juan Manzur, y de Santiago del Estero, Gerardo Zamora, para lograr su respaldo. Los mandatarios son fundamentales para el Gobierno, ya que entre ambos cuentan con ocho diputados y tres senadores.""La reunión con Manzur y Zamora fue muy positiva. Tenemos un diálogo muy constructivo con los gobernadores. Hemos avanzando mucho en las negociaciones con los gobernadores y con los legisladores, yo creo que vamos a tener presupuesto"", dijo ayer Frigerio.",26/09/2018,Política,"Cumbre entre Frigerio, Monzó, Pichetto y Kosiner para apurar el presupuesto",https://www.lanacion.com.ar/2175804-cumbre-frigerio-monzo-pichetto-kossiner-presupuesto
26,True,Iván Ruiz,"Eduardo ""Wado"" De Pedro y José Ottavis , dos miembros de La Cámpora, declararon como acusados de la trama de los cuadernos de las coimas que se dedicó a recaudar fondos ilegales de empresarios. Tanto De Pedro como Ottavis y Andrés Larroque -que declara hoy- habían sido señalados por dos arrepentidos, pero no aparecen en las famosas anotaciones originales del chofer Oscar Centeno .Wado De Pedro, uno de los integrantes de La Cámpora más cercanos a Cristina Kirchner , rechazó haber participado de una asociación ilícita, cuestionó la credibilidad de la confesión del exfuncionario José López y sostuvo que Bonadio se toma una ""revancha personal"" en su contra por haber intentado destituirlo en el Consejo de la Magistratura cuando se desempeñaba en ese organismo.""Las manifestaciones de López no solo no tuvieron sustento alguno, sino que fueron autocontradictorias y también controvertidas. Al respecto, si bien soy abogado, ejercí la profesión e integré el Consejo de la Magistratura, lo cierto es que nunca tuve ningún tipo de relación extraña, indebida ni mucho menos delictiva con ningún sector de la Justicia"", aclaró De Pedro en su escrito. El diputado, además, recusó al juez Bonadio.López había mencionado al entonces secretario general de la Presidencia como parte de un supuesto esquema de financiamiento para la agrupación Justicia Legítima, pero nunca directamente, sino a través de supuestos dichos de su jefe, el ministro Julio De Vido . ""López se dedicaba a hacer obras. No sabía ni qué era Justicia Legítima"", se defendieron desde la agrupación kirchnerista.En su procesamiento, el juez Bonadio citó la confesión de López que menciona a los miembros de La Cámpora. ""Aclaro, además, en cuanto a lo dicho con relación a La Cámpora, que De Vido me dijo: 'Hiciste bien, porque nosotros estamos financiando a De Pedro'. De Vido me dijo que De Pedro tenía más relaciones con la gente de Justicia Legítima. Desconozco si De Pedro a su vez financiaba a Justicia Legítima"". Y después mencionó a Ottavis y Larroque, todos citados a indagatoria por Bonadio. Crédito: Hugo Villalobos / N ADe Pedro consideró en su escrito -no respondió preguntas- que la confesión de López ""lejos está de ser un testimonio libre y voluntario, mucho menos objetivo, desinteresado e imparcial"". Y atacó al juez Bonadio al considerar que su indagatoria es ""una clara revancha personal"" por haber promovido su juicio político en el Consejo en 2013, proceso que finalmente terminó con una multa económica sobre el sueldo del juez.En la misma línea, Ottavis negó ante el juez cualquier tipo de participación en la asociación ilícita que comanda Cristina Kirchner. El diputado bonaerense -que está alejado de La Cámpora- reconoció que, como autoridad del Partido Justicialista, participó en la recaudación de fondos para la campaña electoral de 2013, pero dijo desconocer que el origen de ese dinero podía ser ilegal.Ottavis fue mencionado por Martín Larraburu, secretario privado del entonces jefe de Gabinete Juan Manuel Abal Medina, que lo mencionó como parte del circuito que manejaba el dinero en negro para hacer proselitismo para la elección legislativa. Ottavis publicó un video en redes sociales en el que anunció que renunciaba a sus fueros para que la Justicia pueda investigarlo.Las indagatorias para los integrantes de La Cámpora continuarán hoy cuando se presente el diputado Larroque, dirigente que fue señalado por Larraburu y López en el expediente. Cerca del Cuervo, el hombre fuerte dentro de La Cámpora, descuentan que la defensa ante el juez Bonadio seguirá pasos similares a la ensayada por De Pedro.En la conducción de La Cámpora están convencidos de que las pruebas que se acumulan en el juzgado nos los complican porque son todos dichos de terceros. ""Es una persecución por el solo hecho de pertenecer a un proyecto político"", sostienen. Y apuntan a López por una supuesta ""intencionalidad"" para perjudicarlos.Incluso, desde la agrupación sospechan puertas adentro que la citación pudo haber sido una estrategia para después desplazar de los cuadernos de las coimas a algún juez que pudo haber participado de reuniones de Justicia Legítima.",26/09/2018,Política,"Cuadernos de las coimas: ""Wado"" de Pedro negó las acusaciones y apuntó contra José López y Bonadio",https://www.lanacion.com.ar/2175792-cuadernos-coimas-wado-pedro-nego-acusaciones-apunto
27,True,Hernán Cappiello,"Oscar Thomas, el ex director de Yacyretá, fue procesado con prisión preventiva por el juez federal Claudio Bonadio como integrante de una asociación ilícita comandada por Cristina Kirchner e integrada por funcionarios que recaudaban dinero de empresarios que pagaban sobornos para mantener contratos con el Estado.El juez embargó sus bienes hasta la suma de 4000 millones de pesos y lo dejó preso en la cárcel de Ezeiza, donde fue alojado la semana pasada luego de permanecer prófugo mas de 40 días. El juez señaló que Thomas tiene un plazo fijo de $ 3.770.442,87, una caja de ahorro de $ 1.635.779, otra con US$ 87.252 y un plazo fijo con US$ 2.500.000.Bonadio señaló que, según las anotaciones del cuaderno del chofer del Ministerio de Planificación Oscar Centeno, Thomas entregó en al menos 17 oportunidades dinero al ex subsecretario Roberto Baratta en Juncal 1740 y Avenida Eduardo Madero 942. Se tratan de la casa de Thomas y el domicilio de Yacyretá.Las entregas a las cuales aludió Centeno se hicieron en 2008, 2009, 2010 y 2013. En uno de sus cuadernos, el chofer escribió: ""luego fui a dar unas vueltas para hacer tiempo y lo lleve a Juncal 1740 y también se encontró otro señor que vino en una camioneta Jeep HSL 983 y también le dio un paquete de dinero y lo lleve al lic [Baratta] al ministerio"".Bonadio comprobó que ese Jeep Gran Cherokee está a nombre de Yacyretá y asignado a Thomas. En otra ocasión alude a le entrega de un paquete de dinero en Juncal 740, donde vivía Thomas en Buenos Aires. Y en otro caso escribió que ""le alcanzó al licenciado dos bolsas con dinero, cada una tenía aproximadamente 150.000 U$S (o sea un total de 300.000 U$S porque el lic [Baratta] decía que era dinero y había que tener la prevención que nos siguieran"".Ese dinero, según Centeno, fue entregado por Baratta a Héctor Daniel Muñoz, secretario de Cristina Kirchner en el departamento de ex Presidenta de la calle Uruguay y Juncal, en Recoleta. Por ejemplo hizo entregas el 18 de diciembre de 2008, el 30 de julio de 2009 (US$ 600.000) y el día 6 de agosto de 2009 (U$S 700.000).",26/09/2018,Política,Procesaron al ex director de Yacyretá Oscar Thomas y seguirá preso,https://www.lanacion.com.ar/2175796-procesaron-al-ex-director-yacyreta-oscar-thomas
8,True,,"(Télam).- El proyecto para ampliar a más de dos la cantidad de personas habilitadas a ingresar a los albergues transitorios en la Ciudad recibió hoy dictamen de comisión en la Legislatura porteña y será tratado la semana próxima en la sesión.La iniciativa busca revertir la situación de este tipo de hoteles, entre los que cerraron 50 en la última década.De manera unánime, los diputados de la comisión de Desarrollo Económico despacharon al recinto la propuesta del legislador Sergio Abrevaya para introducir cambios en los artículos del Código de Habilitaciones que regulan la actividad de los hoteles en el distrito.La primera modificación apunta a que los hoteles con estadías menores a 24 horas sean denominados ""albergues transitorios"" y dejen de figurar en el apartado de ""actividades toleradas"" -que engloba a ocupaciones ""con índole no honorables""- según el actual código, elaborado en 1978 durante el mandato del militar Osvaldo Cacciatore.Abrevaya explicó que ""se permitirá, de acuerdo al tamaño de las habitaciones, albergar la cantidad de gente que quiera ir, como ocurre en cualquier hotelería de más de 24 horas de estadía, y el único límite será la cantidad de metros de la habitación"".La iniciativa apunta, según el autor, a que los dueños de los albergues transitorios puedan ""recuperar competitividad"" ya que en la provincia de Buenos Aires algunos de los municipios cercanos a la Ciudad habilitaron la posibilidad de que sean más de dos los ingresantes.""Los empresarios están muy preocupados porque es un sector de pequeñas y medianas empresas que está en retroceso ya que de 180 albergues que había hace diez años, hoy hay 130"", detalló.",26/09/2018,Sociedad,Ciudad: avanza el proyecto para que puedan entrar más de dos personas juntas a los albergues transitorios,https://www.lanacion.com.ar/2175837-ciudad-avanza-proyecto-puedan-entrar-mas-dos
12,True,Gabriela Origlia ,"CORDOBA.- Una postal de pueblo nevado dejó el intenso granizo que cayó en varias ciudades del sur de Córdoba , en la zona de Alcira Gigena y Washington, a unos 180 kilómetros de la capital.La tormenta comenzó alrededor de las 16 y duró unos 15 minutos. Primero con mucho viento, después algo de lluvia y mucho ""granizo chiquito"", de acuerdo a los testimonios que relevó Radio Alcira Gijena. La temperatura bajó unos 10 grados en una hora, de unos 24 grados a 14. Las calles de la ciudad quedaron blancas, como si hubiera caído nieve.Cordoba: Abundante caída de granizo en Alcira Gigena - Fuente: Youtube0:10                            .cls-1 {                                fill: #1ca3ff;                            }                            .cls-2 {                                fill: none;                                stroke: #fff;                                stroke-width: 1.2px;                                opacity: 0.96;                            }                        Video                {                ""@context"": ""http://schema.org"",                ""@type"": ""VideoObject"",                ""name"": ""Cordoba: Abundante caída de granizo en Alcira Gigena - Fuente: Youtube"",                ""description"": """",                ""thumbnailUrl"": [""http://bucket3.glanacion.com/16/2777916.jpg""],                ""uploadDate"": ""2018-09-26 19:54:00"",                ""duration"": ""0:10"",                ""embedUrl"": ""http://content.jwplatform.com/players/071Tsv5l-HLpYfXcc.html""                }            También los automovilistas que transitaban la autovía que une Córdoba con Río Cuarto grabaron la granizada. En la zona de Río Cuarto llovió entre 45 y 50 milímetros.El Servicio Meteorológico Nacional emitió hoy dos avisos a corto plazo por tormentas fuertes con ráfagas y ocasional caída de granizo para Córdoba y San Luis .Granizo en Alcira Gigena. Córdoba - Fuente: Youtube0:00                            .cls-1 {                                fill: #1ca3ff;                            }                            .cls-2 {                                fill: none;                                stroke: #fff;                                stroke-width: 1.2px;                                opacity: 0.96;                            }                        Video                {                ""@context"": ""http://schema.org"",                ""@type"": ""VideoObject"",                ""name"": ""Granizo en Alcira Gigena. Córdoba - Fuente: Youtube"",                ""description"": """",                ""thumbnailUrl"": [""http://bucket3.glanacion.com/18/2777918.jpg""],                ""uploadDate"": ""2018-09-26 19:56:00"",                ""duration"": ""0:00"",                ""embedUrl"": ""http://content.jwplatform.com/players/071Tsv5l-WaaRH3xy.html""                }            Las áreas afectadas en Córdoba son Calamuchita, General San Martín, Juárez Celman, Río Cuarto, Tercero Arriba y Union. mientras que en San Luis son Chacabuco y General Pedernera.",26/09/2018,Sociedad,Un fuerte granizo dejó blanco el sur cordobés,https://www.lanacion.com.ar/2175891-un-fuerte-granizo-dejo-blanco-sur-cordobes
18,True,,"Un restaurante a puertas cerradas donde probar cocina vanguardista En este espacio a puertas cerradas, la cocina de Ale Langer descuella con sus creaciones de vanguardia. El menú puede ser de cuatro o de siete pasos y garantiza una experiencia sensorial única. Algunas de sus estrellas son el lomo en polvo de chorizo y el pulpo en chimichurri de Mirín, remolacha y frutos rojos.25% sobre el menú de pasos + 10% con HSBC todos los díasLa ambientación y carta de La Panadería de Pablo son de lo más chic de Olivos La propuesta de Pablo Massey al mando de Rodrigo Da Costa pisa fuerte desde que se instaló en Olivos, donde ofrece productos de estación, carnes de pastura, pescas del día y pollos al Josper. Imperdibles las carnes Black Angus con chimichurri y crema de ajos así como la paella de hongos con queso de cabra y tomates secos.25% en almuerzo y cena para socios BLACK los lunes / 20% en cena para socios BLACK y Premium de lunes a miércoles / 20% en almuerzo para socios BLACK y Premium de lunes a sábadoEl restaurante del Alvear Art Hotel es pura sofisticación Elegante, moderno y con el infaltable toque de arte, el restaurante del Alvear Art Hotel propone una carta estacional con los productos más frescos del mercado. Recomendamos el pollo estilo marroquí con cuscús, damascos turcos y ciruelas pasas; también el filet mignon con papas dauphine, ratatouille, salsa de coñac y pimienta negra.20% + 10% con HSBC todos los díasEl hotel Ker seduce con la propuesta de lujo de Citrino, su restaurante La propuesta culinaria del hotel Ker en Recoleta transcurre en un espacio cálido y armonioso, en honor al cristal energético que le da su nombre al restaurante, manteniendo la impronta moderna y elegante del hotel. La carta es acotada y va cambiando según la temporada, renovando su oferta de gastronomía local e internacional.20% + 10% con HSBC todos los díasLa nueva propuesta del Alvear Palace tiene todo para ser catalogada de chic La flamante propuesta del Alvear Palace Hotel es una reinterpretación de la cocina autóctona. En este grill contemporáneo se pueden degustar cortes no tradicionales de carnes premium maridados con guarniciones de sabores complejos y fascinantes. La ambientación es fresca, moderna y sofisticada.20% + 10% con HSBC de martes a sábadoAmbas sucursales de Novecento aúnan una atmósfera cálida y elegante Tanto en Bellas Artes como en Cañitas, te encontrás en un bistró con aires neoyorquinos, amplio y cálido, casual y elegante a la vez. Su atmósfera te seduce y su carta habla por sí sola. La ensalada Caesar con pollo es un hit de la casa, así como el salmón rosado del Pacífico y las ribs de cerdo grilladas. Guardate lugar para el postre: la crème brûlée nunca falla.20% + 10% con HSBC en Bellas Artes de lunes a jueves / 20% en Cañitas todos los díasAfrancesado y moderno, el Croque Madame de Puerto Madero es un gran elegido para comer rico y en un espacio agradable El local de este coqueto café en la Colección Amalia Lacroze de Fortabat le agrega a su carácter afrancesado unas notas de modernidad. Amplio y luminoso, es el escenario perfecto para entregarse a un buen croque: el de salmón ahumado viene en pan integral con espinacas, parmesano y huevo a la plancha caramelizado.20% + 10% con HSBC de martes a juevesLo mejor de la cocina peruana en un ambiente ecléctico, la propuesta de Olaya Una aventura gastronómica para los paladares de vanguardia, con comida peruana de alta fusión internacional, en un ambiente ecléctico y dinámico. La Tigresa del Oriente es el ceviche mixto más osado y sabroso de todos: de pulpo español, langostinos y chipirones, cocinados en un bamboo a las brasas en su leche de tigre al ají amarillo. ¡Agua la boca!20% todos los díasNaná, ideal para una cita romántica Con lo simple y lo natural como premisa, surge una carta de maridajes impensados, ideal para probar texturas y sabores nuevos. Impresionante la ensalada de cebada perlada y pollo asado con hongos y coliflor salteados, escamas de sardo, crocante de avena, verdes y salsa de curry; también es un espectáculo la pesca del día con papines confitados, tapenade, anchoa frita, hinojo braseado y salsa de morrón.15% en desayunos, meriendas y cenas + 10% con HSBC para socios BLACK de lunes a miércolesHappening, un clásico reversionado que está más chic que nunca Un clásico que supo evolucionar para no perder vigencia. De su magnífica parrilla salen delicias como el icónico Asado del Centro, la entraña con ñoquis de sémola gratinados, el matambrito de cerdo tiernizado y el bife de lomo del chef (con papitas crocantes, arvejas frescas y huevos poché).15% para socios BLACK y Premium de lunes a jueves",26/09/2018,Sociedad,10 restaurantes bien chic,https://www.lanacion.com.ar/2175848-10-restaurantes-bien-chic
19,True,Gabriel Di Nicola,"Flavio Ferrini es fiscal federal de Corrientes. Entre otras muchas causas, investiga importantes casos de narcotráfico , como el operativo Sapucay, que dejó en evidencia la actividad transnacional de una organización narcocriminal asentada en Itatí que contaba con vinculaciones políticas y policiales. En las últimas horas, Ferrini recibió un sobre con tres mensajes anónimos en los que le advertían que alguien preparaba un robo en su casa.Así lo informaron a LA NACION fuentes judiciales. El fiscal general de Corrientes, Carlos Schaefer, abrió una investigación para determinar la veracidad de esos mensajes intimidatorios.""El fiscal Ferrini está muy preocupado. Ya se ordenaron medidas para esclarecer los hechos"", dijo una fuente consultada.El operativo Sapucay, a cargo del juez federal porteño Sergio Torres, llevó tras las rejas al intendente y al viceintendente de Itatí, Natividad ""Roger"" Terán y Fabio Aquino, respectivamente. También fueron arrestados integrantes de fuerzas de seguridad y funcionarios comunales.Por esa localidad correntina a orillas del río Paraná, famosa por la basílica que convoca cada año a multitudes de peregrinos, entraban desde Paraguay grandes cargamentos de marihuana que eran distribuidos en, por lo menos, siete provincias argentinas. Esa zona es una de las más utilizadas por narcos para almacenar droga.Uno de los mensajes que recibió el fiscal Flavio Ferrini Los mensajes, impresos y escritos en una computadora, habrían sido entregados por un vecino del fiscal Ferrini, que en una cena escuchó cómo un policía que ""se desempeña en toxicomanía"" fue hasta una villa para hablar con ""malvivientes"" y preguntarles quién se ""animaba a entrar en el domicilio del fiscal federal que tiene a cargo la causa Sapucay"" con el ""propósito de sustraer una cuantiosa cantidad de dólares"".El denunciante anónimo agregó: ""Soy un ciudadano honesto que escuchó eso en una cena y el individuo [por el policía] se fue de boca con un par de tragos de más y como buena persona es mi deber tenerlo al tanto de su seguridad"".Según explicaron las fuentes judiciales consultadas, en los mensajes hay datos que son verdaderos, como el nombre de un policía que supuestamente fue a hablar con ""malvivientes"" y el domicilio del fiscal.""Nosotros llevamos adelante importantes investigaciones; vemos un entorpecimiento en el trámite que se hace de ellas en alguno de los juzgados federales de la provincia"", sostuvo a LA NACION el fiscal Schaefer.Ferrini, además de la causa Sapucay, participa actualmente en la búsqueda del cadáver de Cristian Schaerer, el joven secuestrado el 21 de septiembre de 2003 en Corrientes, desaparecido desde entonces a pesar de que sus padres (el dirigente político Juan Pedro Schaerer, que reside en Paraguay, y Pompeya Gómez) pagaron un rescate de US$275.000.",26/09/2018,Sociedad,Corrientes: investigan un plan criminal contra un fiscal que persigue a narcos,https://www.lanacion.com.ar/2175827-corrientes-investigan-plan-criminal-fiscal-persigue-narcos
20,True,Gabriel Di Nicola,"Se movían con naturalidad en las filas de las barras bravas de Deportivo Laferrere y de Argentinos Juniors. Su negocio era la venta de cocaína, que presuntamente traían de Colombia, al menudeo en las tribunas y las inmediaciones de los estadios. En las últimas horas, la organización, conocida como ""el cartel de los barras"" sufrió un duro golpe cuando la policía bonaerense detuvo a nueve sospechosos.Así lo informaron a LA NACIÓN fuentes judiciales. Entre los detenidos hay un ciudadano colombiano que sería el eslabón superior de la banda y quien se habría encargado de ingresar la droga en la Argentina. También fue apresado en la villa La Carbonilla, en Paternal, un barrabrava identificado por los voceros consultado como Gustavo Vallejos, más conocido como ""El Gordo"".Los sospechosos detenidos serán indagados mañana por el juez federal de Morón Néstor Barral, magistrado a cargo de la causa, y el secretario penal Leonardo Cano.""Esta organización tenía un contacto que viajaba a Colombia, Perú y Ecuador, donde conseguía droga en consignación, algo raro porque los estupefacientes se pagan antes, pero gracias al vínculo a través del fútbol, lograron esto. La droga se vendía en distintos barrios de La Matanza a través de punteros porque la barra había pasado a ser una banda que cometía ilícitos"", sostuvo esta tarde el ministro de Seguridad bonaerense, Cristian Ritondo, en una conferencia de prensa en la que presentó los detalles de la pesquisa.Ritondo estuvo acompañado por el secretario ejecutivo de la Agencia de Prevención de la Violencia en el Deporte (Aprevide), Juan Manuel Lugones, y el jefe de la policía bonaerense, comisario general Fabián Perroni.""Los barras detenidos fueron controlados por la Aprevide cuando viajaron al Mundial de Rusia, ya que eran parte de esta investigación desde hace tiempo. Durante la Copa del Mundo se encontraron con hinchas colombianos"", agregó Ritondo.Según fuentes judiciales, además de los nueve detenidos imputados por comercio de estupefacientes, fueron apresados dos sospechosos por tenencia ilegal de armas.""Haber podido detener al colombiano Sebastián Jaramillo fue un bonus track. Como viajaba seguido pensábamos que ya no estaba en el país"", afirmó un detective judicial.La sospecha de los investigadores es que la droga era ingresada en el país por medio de un tráfico ""hormiga"".Según las fuentes consultadas, Jaramillo fue detenido en la casa de Sergio ""Pelado"" Vallejos, hijo del Gordo, en La Matanza.El ""Pelado"" Vallejos logró escapar por los techos cuando llegó el grupo táctico Halcón. Jaramillo, en cambio, no pudo huir.""Vendían al menudeo en todo momento. Aprovechaban tanto los partidos del Ascenso como los de la Superliga"", agregó un informante.Hubo 28 allanamientos en los que se secuestraron 1400 dosis de paco, 1100 de cocaína, más de un kilo y medio de marihuana, nueve armas de fuego de distintos calibres, municiones varias y unos 100.000 pesos.",26/09/2018,Sociedad,"Cayó el ""cartel de las barras"": narcos vendían droga al menudeo en las canchas",https://www.lanacion.com.ar/2175844-cayo-cartel-barras-narcos-vendian-droga-al
32,True,,"BARCELONA (AFP) - El Barcelona anunció este jueves una modificación de su escudo, del que desaparecerá la sigla FCB ""para adaptarlo a los nuevos tiempos"".La iniciativa responde a uno de los objetivos principales del Plan Estratégico del FC Barcelona, que es la potenciación de su marca a nivel internacional, afirmó el club azulgrana en un comunicado, que recuerda que la última modificación del escudo tuvo lugar en 2002.Esta es la propuesta de evolución del escudo del BarçaSe someterá a la aprobación de los socios en la próxima Asamblea.[R][R] pic.twitter.com/7jiYiQ5cGj&- FC Barcelona (@FCBarcelona_es) September 27, 2018 ""Es una evolución que nos ha llevado más de un año y medio. Le queremos dar más relevancia a las señas de identidad azulgranas, a la 'senyera' (bandera regional catalana) y más importancia a la pelota"", dijo el portavoz del Barça, Josep Vives, en una rueda de prensa tras la reunión de la junta directiva azulgrana.El nuevo diseño elegido para el escudo del Barça  Fuente: AFPEn el nuevo escudo hay un aumento del equilibrio y la potencia de los colores azul y grana, más presencia del balón, el elemento central y icónico del estilo de juego del Barça, al tiempo que desaparece el acrónimo FCB.El nuevo escudo, aprobado por la junta directiva, se presentará para su aprobación por los socios en la asamblea del próximo 20 de octubre. En caso de ser aprobado por los socios, los jugadores del club catalán empezarían a lucir la nueva enseña en la temporada 2019-2020.La evolución del escudo de Barcelona a través de los años  Fuente: AFP",27/09/2018,Deportes,Barcelona renovará su escudo en la próxima temporada: los cambios más destacados,https://www.lanacion.com.ar/2176289-barcelona-renovara-su-escudo-proxima-temporada-cambios
